created_at,id,id_str,text,truncated,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,possibly_sensitive,extended_entities.media,geo.type,geo.coordinates,coordinates.type,coordinates.coordinates,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,user.entities.url.urls
Sun Feb 22 18:47:51 +0000 2015,569569272898445313,569569272898445313,@united I unfortunately didn't get her name :( she was not nice!,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",568892137695277056,568892137695277056,260907612,260907612,united,,,,,False,0,0,False,False,en,19316403,19316403,Gabriela Suarez,gabi1985,"Washington, DC",🐢,,[],False,111,352,8,Thu Jan 22 00:13:17 +0000 2009,1123,,,True,False,1526,,False,False,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1407423253/P5240301_2_normal.JPG,https://pbs.twimg.com/profile_images/1407423253/P5240301_2_normal.JPG,https://pbs.twimg.com/profile_banners/19316403/1360853015,0084B4,A8C7F7,C0DFEC,333333,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,
Sun Feb 22 18:05:53 +0000 2015,569558713079443456,569558713079443456,"@united hi yes need a free hotel stay in Honalulu due to 4 hour delayUA53, since we will miss our second flight to Kauai",False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",569556886544097281,569556886544097281,260907612,260907612,united,,,,,False,0,0,False,False,en,213957976,213957976,Naomi Panarella ☀️,LMS_Naomiiii,Deep in the ❤️ of TX,Kindness is so gangster,,[],False,89,211,9,Wed Nov 10 05:53:24 +0000 2010,2171,,,True,False,1218,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1315357208490713089/3SE-1teu_normal.jpg,https://pbs.twimg.com/profile_images/1315357208490713089/3SE-1teu_normal.jpg,https://pbs.twimg.com/profile_banners/213957976/1466967803,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,
Sun Feb 22 18:35:51 +0000 2015,569566252450107392,569566252450107392,@united never flying United again! Worst experience ever,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,260907612,260907612,united,,,,,False,0,0,False,False,en,1051567710,1051567710,Guillermo chaves,guichaves1989,,,,[],False,50,380,1,Tue Jan 01 01:40:07 +0000 2013,14,,,False,False,27,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1169068394940915712/NuPpnmbg_normal.jpg,https://pbs.twimg.com/profile_images/1169068394940915712/NuPpnmbg_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,
Sun Feb 22 17:10:20 +0000 2015,569544732780556288,569544732780556288,@united not for me.  I am on another Ua flight 2 gates down that was held 15 mins for cnx pax.,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",569544523417837568,569544523417837568,260907612,260907612,united,,,,,False,0,0,False,False,en,320408050,320408050,Wayne Aaron,WayneMAaron,,,,[],False,26,174,0,Sun Jun 19 21:20:34 +0000 2011,54,,,True,False,59,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,False,False,False,none,,,,,,,,,,,,,,,,,
Sun Feb 22 18:05:24 +0000 2015,569558589628502016,569558589628502016,@united so what's the solution?,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",569552498454888448,569552498454888448,260907612,260907612,united,,,,,False,0,0,False,False,en,388045898,388045898,Rob Geiger 26,4geiger,"Kingwood, Texas","Sportswriter, biographer, public relations, sponsor relations",https://t.co/ZFCjIIcR3y,[],False,970,527,9,Mon Oct 10 02:55:21 +0000 2011,650,,,True,False,3639,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1303847833683079168/EY8az8JF_normal.jpg,https://pbs.twimg.com/profile_images/1303847833683079168/EY8az8JF_normal.jpg,https://pbs.twimg.com/profile_banners/388045898/1599696523,0084B4,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/ZFCjIIcR3y', 'expanded_url': 'http://GeigerMediaGlobal.com', 'display_url': 'GeigerMediaGlobal.com', 'indices': [0, 23]}]"
Sun Feb 22 17:06:31 +0000 2015,569543771181981697,569543771181981697,@united just added one. Ty,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",569543690571685889,569543690571685889,260907612,260907612,united,,,,,False,0,0,False,False,en,1444787779,1444787779,Nick Delray,Nick_Delray,,"Belleville Boy 🇮🇹, Realist, Supporter of all things St Jude, Team ILA, Pay it Forward, God is Good, Karma always wins",,[],False,84,82,4,Mon May 20 20:59:06 +0000 2013,39651,,,False,False,12767,,False,False,False,DBE9ED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/950347724246933504/cWrrA3aw_normal.jpg,https://pbs.twimg.com/profile_images/950347724246933504/cWrrA3aw_normal.jpg,https://pbs.twimg.com/profile_banners/1444787779/1562688911,000000,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,
Sun Feb 22 18:43:25 +0000 2015,569568158584950787,569568158584950787,@united My bag is lost and I can't get ahold of anyone that can help,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,260907612,260907612,united,,,,,False,0,0,False,False,en,8027812,8027812,Bozboyku1,Bozboyku1,Lees Summit,Brandon Bosley,,[],False,37,72,0,Tue Aug 07 15:21:53 +0000 2007,11,,,True,False,32,,False,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/780247993/bozboyku1_normal.jpg,https://pbs.twimg.com/profile_images/780247993/bozboyku1_normal.jpg,,2FC2EF,181A1E,252429,666666,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,
Sun Feb 22 16:19:46 +0000 2015,569532005320253441,569532005320253441,"@united the hotel you sent us to wouldnt take the voucher. Our flight was delayed, then cancelled, then delayed again. 32 hours and counting",False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",569417521838686208,569417521838686208,260907612,260907612,united,,,,,False,0,0,False,False,en,46048120,46048120,Alejandra Hauser,LaHauser,Paris,"Photographer in Paris via Mexico City. Se habla spanglish, a veces français.",https://t.co/Tzc3ajaPf5,[],False,565,515,17,Wed Jun 10 05:46:22 +0000 2009,8276,,,True,False,14544,,False,False,False,131516,http://abs.twimg.com/images/themes/theme7/bg.gif,https://abs.twimg.com/images/themes/theme7/bg.gif,False,http://pbs.twimg.com/profile_images/844267381715361793/5xnVdsv5_normal.jpg,https://pbs.twimg.com/profile_images/844267381715361793/5xnVdsv5_normal.jpg,https://pbs.twimg.com/profile_banners/46048120/1381507799,009999,EEEEEE,EFEFEF,333333,True,False,False,False,False,False,False,none,,,Point,"[38.94562938, -77.44400264]",Point,"[-77.44400264, 38.94562938]",5635c19c2b5078d1,https://api.twitter.com/1.1/geo/id/5635c19c2b5078d1.json,admin,Virginia,"Virginia, USA",US,United States,[],Polygon,"[[[-83.67529, 36.540739], [-75.16644, 36.540739], [-75.16644, 39.466012], [-83.67529, 39.466012]]]","[{'url': 'https://t.co/Tzc3ajaPf5', 'expanded_url': 'http://www.lahauser.com', 'display_url': 'lahauser.com', 'indices': [0, 23]}]"
Sun Feb 22 16:28:45 +0000 2015,569534268130660352,569534268130660352,@united you can't say the flight is pulled in and departs in 2 mins if boarding hasn't even started! http://t.co/2IKbP8gxWi,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,260907612,260907612,united,,,,,False,0,0,False,False,en,25137878,25137878,John 🇺🇸😷🤖🚼🐕‍🦺💻📱😷,jeisensc,Southern California,Coaching people and teams toward greater agility through leadership • Rosie’s dog-dad • tweets are my personal opinions,,[],False,677,717,45,Wed Mar 18 19:44:43 +0000 2009,111644,,,True,False,25384,,False,False,False,000000,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,True,http://pbs.twimg.com/profile_images/1062044418956509184/tBavkZXT_normal.jpg,https://pbs.twimg.com/profile_images/1062044418956509184/tBavkZXT_normal.jpg,https://pbs.twimg.com/profile_banners/25137878/1462871672,E52828,08095A,20569C,000000,True,False,False,False,False,False,False,none,False,"[{'id': 569534259535159296, 'id_str': '569534259535159296', 'indices': [101, 123], 'media_url': 'http://pbs.twimg.com/media/B-dkZDsCIAAjZ32.jpg', 'media_url_https': 'https://pbs.twimg.com/media/B-dkZDsCIAAjZ32.jpg', 'url': 'http://t.co/2IKbP8gxWi', 'display_url': 'pic.twitter.com/2IKbP8gxWi', 'expanded_url': 'https://twitter.com/jeisensc/status/569534268130660352/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 577, 'h': 1024, 'resize': 'fit'}, 'large': {'w': 577, 'h': 1024, 'resize': 'fit'}}}, {'id': 569534259421921280, 'id_str': '569534259421921280', 'indices': [101, 123], 'media_url': 'http://pbs.twimg.com/media/B-dkZDRCQAAbsxx.jpg', 'media_url_https': 'https://pbs.twimg.com/media/B-dkZDRCQAAbsxx.jpg', 'url': 'http://t.co/2IKbP8gxWi', 'display_url': 'pic.twitter.com/2IKbP8gxWi', 'expanded_url': 'https://twitter.com/jeisensc/status/569534268130660352/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1024, 'h': 768, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 768, 'resize': 'fit'}}}]",,,,,,,,,,,,,,,
Sun Feb 22 17:51:50 +0000 2015,569555174252896258,569555174252896258,@united The so below skilled staff and inadequate system just deleted my return from Houston to Norway. Shoulder shrugging is all you do..,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,260907612,260907612,united,,,,,False,0,0,False,False,en,97643329,97643329,Eivind Gransaether,Eivind_G,"Stavanger, Norway","Entrepeneur, Business minded innovator, Networker, CTO in Mirmorax, Strategist with international perspective and with a passion for music and travel",,[],False,234,400,26,Fri Dec 18 11:10:24 +0000 2009,17,,,True,False,182,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/3669013393/23b5046978d8f8015a0f0ac7993eb107_normal.jpeg,https://pbs.twimg.com/profile_images/3669013393/23b5046978d8f8015a0f0ac7993eb107_normal.jpeg,https://pbs.twimg.com/profile_banners/97643329/1368470232,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,
Sun Feb 22 17:24:35 +0000 2015,569548316700254208,569548316700254208,"@united it was very comfortable, now waiting for our luggage",False,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",569424582416994304,569424582416994304,260907612,260907612,united,,,,,False,0,0,False,False,en,14330703,14330703,Toine,toinecl,"Keyport, New Jersey","Technology Manager at Crestron, Hobbyist photographer, and overall tech enthusiast.",https://t.co/0v6SI7xNXB,[],False,564,575,27,Tue Apr 08 08:49:34 +0000 2008,1409,,,True,False,2513,,False,False,False,282C2F,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1107111610856951808/C9J2OZ-R_normal.jpg,https://pbs.twimg.com/profile_images/1107111610856951808/C9J2OZ-R_normal.jpg,https://pbs.twimg.com/profile_banners/14330703/1552790952,0000FF,87BC44,E0FF92,282C2F,True,True,False,False,False,False,False,none,,,,,,,fa3435044b52ecc7,https://api.twitter.com/1.1/geo/id/fa3435044b52ecc7.json,city,Newark,"Newark, NJ",US,United States,[],Polygon,"[[[-74.25136, 40.679997], [-74.118336, 40.679997], [-74.118336, 40.788991], [-74.25136, 40.788991]]]","[{'url': 'https://t.co/0v6SI7xNXB', 'expanded_url': 'https://www.photographybytoine.com', 'display_url': 'photographybytoine.com', 'indices': [0, 23]}]"
Sun Feb 22 18:02:05 +0000 2015,569557756597776384,569557756597776384,@united no. I need you to have more than 2 agents at check in.,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",569557546819854336,569557546819854336,260907612,260907612,united,,,,,False,0,0,False,False,en,73008083,73008083,Blue,HoustonBlueMan,"Houston, TX","Dad,IPA drunker, Bourbon fan and tired of politics and hypocrisy.",,[],False,62,814,0,Thu Sep 10 01:29:25 +0000 2009,232,,,True,False,528,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/961947104632623105/USmWpVN7_normal.jpg,https://pbs.twimg.com/profile_images/961947104632623105/USmWpVN7_normal.jpg,https://pbs.twimg.com/profile_banners/73008083/1518175824,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,
Sun Feb 22 18:47:22 +0000 2015,569569152312213506,569569152312213506,@united  what did you do with my seat. International connection. Seriously?,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,260907612,260907612,united,,,,,False,0,0,False,False,en,272244469,272244469,Sara Holbrook,saraholbrook,"Cleveland, OH","Poet/writer/educator, plain clothes revolutionary, teacher cheerleader, passionate about bringing all kids into the conversation. https://t.co/AlcawXpPjk",https://t.co/whp2raVwlZ,"[{'url': 'https://t.co/AlcawXpPjk', 'expanded_url': 'http://www.outspokenlit.com', 'display_url': 'outspokenlit.com', 'indices': [130, 153]}]",False,1604,1249,40,Sat Mar 26 03:44:55 +0000 2011,0,,,True,False,2386,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1285661294809546752/rhE8MxsX_normal.jpg,https://pbs.twimg.com/profile_images/1285661294809546752/rhE8MxsX_normal.jpg,https://pbs.twimg.com/profile_banners/272244469/1544110167,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/whp2raVwlZ', 'expanded_url': 'http://www.saraholbrook.com', 'display_url': 'saraholbrook.com', 'indices': [0, 23]}]"
Sun Feb 22 17:40:42 +0000 2015,569552374882299904,569552374882299904,@united what's the status of flight 1008 Bogotá-Houston?,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,260907612,260907612,united,,,,,False,0,0,False,False,en,385590085,385590085,Laura GomezRodriguez,bylauragomezr,"Phoenix, AZ",Journalist @arizonamirror | Before @azcentral @lavozaz | De ningún lado del todo y de todos lados un poco | LGomez@azmirror.com | WhatsApp/Signal 602-405-1286,https://t.co/0Lr55U3HKw,[],False,3489,2973,104,Wed Oct 05 19:27:37 +0000 2011,3451,,,True,False,8857,,False,False,False,ACDED6,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1044837535258742785/PXSJXx4d_normal.jpg,https://pbs.twimg.com/profile_images/1044837535258742785/PXSJXx4d_normal.jpg,https://pbs.twimg.com/profile_banners/385590085/1546107076,038544,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/0Lr55U3HKw', 'expanded_url': 'http://www.azmirror.com', 'display_url': 'azmirror.com', 'indices': [0, 23]}]"
Sun Feb 22 17:06:36 +0000 2015,569543791176257537,569543791176257537,@united it's boarding time for ua3882 but no crewe,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,260907612,260907612,united,,,,,False,0,0,False,False,en,167421607,167421607,Tom LeClair,ImagesbyTLP,earth,Freelance Photog,https://t.co/ablc245wc4,[],False,2174,2352,38,Fri Jul 16 15:07:29 +0000 2010,135,,,False,False,2005,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/473101016414429186/yGOaGptP_normal.jpeg,https://pbs.twimg.com/profile_images/473101016414429186/yGOaGptP_normal.jpeg,https://pbs.twimg.com/profile_banners/167421607/1564715737,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/ablc245wc4', 'expanded_url': 'http://www.imagesbyTLP.com', 'display_url': 'imagesbyTLP.com', 'indices': [0, 23]}]"
Sun Feb 22 17:10:41 +0000 2015,569544819510345728,569544819510345728,@united pls follow for DM,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",569544523417837568,569544523417837568,260907612,260907612,united,,,,,False,0,0,False,False,en,320408050,320408050,Wayne Aaron,WayneMAaron,,,,[],False,26,174,0,Sun Jun 19 21:20:34 +0000 2011,54,,,True,False,59,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,False,False,False,none,,,,,,,,,,,,,,,,,
Sun Feb 22 18:33:57 +0000 2015,569565776010567680,569565776010567680,@united cannot direct message you you do not follow us. I want my luggage.  Please hep,False,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",569431069885390849,569431069885390849,260907612,260907612,united,,,,,False,0,0,False,False,en,398330495,398330495,SCV Pools,SCVPools,Southern California and Hawaii,"We are the Premier designer and builder of the most exquiste, exotic and elaborate pools.  Providing award winning work in California and Hawaii.",http://t.co/UkbthkOUKH,[],False,851,412,2,Tue Oct 25 22:20:58 +0000 2011,9,,,True,False,535,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/665021049751232512/EVgG6oKI_normal.jpg,https://pbs.twimg.com/profile_images/665021049751232512/EVgG6oKI_normal.jpg,https://pbs.twimg.com/profile_banners/398330495/1447388347,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,"[{'url': 'http://t.co/UkbthkOUKH', 'expanded_url': 'http://scvpools.com', 'display_url': 'scvpools.com', 'indices': [0, 22]}]"
